
[LoadTester] [2026-06-26 23:48:34 / ERROR /         1] BadValue(HP/Coord) | uid=1174 idx=1173 | CREATE_MY x=365480 y=401410 hp=-8401
[LoadTester] [2026-06-26 23:49:35 / ERROR /       190] BadValue(HP/Coord) | uid=1477 idx=1476 | CREATE_MONSTER id=1475 hp=3755/160
[LoadTester] [2026-06-26 23:49:35 / ERROR /       191] BadValue(HP/Coord) | uid=2275 idx=2274 | CREATE_MONSTER id=2277 hp=29509/160
[LoadTester] [2026-06-26 23:49:35 / ERROR /       192] BadValue(HP/Coord) | uid=2278 idx=2277 | CREATE_MONSTER id=2277 hp=29509/160
[LoadTester] [2026-06-26 23:49:35 / ERROR /       193] BadValue(HP/Coord) | uid=2278 idx=2277 | CREATE_MONSTER id=2277 hp=29509/160
[LoadTester] [2026-06-26 23:49:35 / ERROR /       194] BadValue(HP/Coord) | uid=2275 idx=2274 | CREATE_MONSTER id=2277 hp=29509/160
[LoadTester] [2026-06-26 23:49:35 / ERROR /       195] BadValue(HP/Coord) | uid=2368 idx=2367 | CREATE_MONSTER id=2277 hp=29509/160
[LoadTester] [2026-06-26 23:49:36 / ERROR /       196] BadValue(HP/Coord) | uid=2278 idx=2277 | CREATE_MONSTER id=2277 hp=29509/160
[LoadTester] [2026-06-26 23:49:36 / ERROR /       197] BadValue(HP/Coord) | uid=1587 idx=1586 | CREATE_MONSTER id=1475 hp=3755/160
[LoadTester] [2026-06-26 23:49:36 / ERROR /       198] BadValue(HP/Coord) | uid=1942 idx=1941 | CREATE_MONSTER id=1940 hp=13199/160
[LoadTester] [2026-06-26 23:49:37 / ERROR /       199] BadValue(HP/Coord) | uid=2039 idx=2038 | CREATE_MONSTER id=1940 hp=13199/160
[LoadTester] [2026-06-26 23:49:37 / ERROR /       200] BadValue(HP/Coord) | uid=2039 idx=2038 | CREATE_MONSTER id=1940 hp=13199/160
[LoadTester] [2026-06-26 23:49:37 / ERROR /       201] BadValue(HP/Coord) | uid=2412 idx=2411 | CREATE_MONSTER id=2277 hp=29470/160
[LoadTester] [2026-06-26 23:49:37 / ERROR /       202] BadValue(HP/Coord) | uid=2412 idx=2411 | CREATE_MONSTER id=2277 hp=29470/160
[LoadTester] [2026-06-26 23:49:37 / ERROR /       203] BadValue(HP/Coord) | uid=1439 idx=1438 | CREATE_MONSTER id=1475 hp=3755/160
[LoadTester] [2026-06-26 23:49:37 / ERROR /       204] BadValue(HP/Coord) | uid=1474 idx=1473 | CREATE_MONSTER id=1475 hp=3755/160
[LoadTester] [2026-06-26 23:49:37 / ERROR /       205] BadValue(HP/Coord) | uid=1477 idx=1476 | CREATE_MONSTER id=1475 hp=3755/160
[LoadTester] [2026-06-26 23:49:38 / ERROR /       206] BadValue(HP/Coord) | uid=1512 idx=1511 | CREATE_MONSTER id=1473 hp=3903/160
[LoadTester] [2026-06-26 23:49:38 / ERROR /       207] BadValue(HP/Coord) | uid=1514 idx=1513 | CREATE_MONSTER id=1473 hp=3903/160
[LoadTester] [2026-06-26 23:49:38 / ERROR /       208] BadValue(HP/Coord) | uid=1439 idx=1438 | CREATE_MONSTER id=1475 hp=3746/160
[LoadTester] [2026-06-26 23:49:39 / ERROR /       209] BadValue(HP/Coord) | uid=1476 idx=1475 | CREATE_MONSTER id=1475 hp=3746/160
[LoadTester] [2026-06-26 23:49:39 / ERROR /       210] BadValue(HP/Coord) | uid=2039 idx=2038 | CREATE_MONSTER id=1940 hp=13199/160
[LoadTester] [2026-06-26 23:49:39 / ERROR /       211] BadValue(HP/Coord) | uid=1941 idx=1940 | CREATE_MONSTER id=1940 hp=13199/160
[LoadTester] [2026-06-26 23:49:40 / ERROR /       212] BadValue(HP/Coord) | uid=1511 idx=1510 | CREATE_MONSTER id=1473 hp=3903/160
[LoadTester] [2026-06-26 23:49:41 / ERROR /       213] BadValue(HP/Coord) | uid=1476 idx=1475 | CREATE_MONSTER id=1473 hp=3903/160
[LoadTester] [2026-06-26 23:49:41 / ERROR /       214] SpawnTimeout | uid=76 idx=75 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       215] SpawnTimeout | uid=77 idx=76 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       216] SpawnTimeout | uid=78 idx=77 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       217] SpawnTimeout | uid=79 idx=78 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       218] SpawnTimeout | uid=80 idx=79 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       219] SpawnTimeout | uid=81 idx=80 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       220] SpawnTimeout | uid=82 idx=81 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       221] SpawnTimeout | uid=83 idx=82 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       222] BadValue(HP/Coord) | uid=2043 idx=2042 | CREATE_MONSTER id=1940 hp=13199/160
[LoadTester] [2026-06-26 23:49:41 / ERROR /       223] SpawnTimeout | uid=84 idx=83 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       224] BadValue(HP/Coord) | uid=2043 idx=2042 | CREATE_MONSTER id=1940 hp=13199/160
[LoadTester] [2026-06-26 23:49:41 / ERROR /       225] SpawnTimeout | uid=85 idx=84 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       226] SpawnTimeout | uid=86 idx=85 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       227] SpawnTimeout | uid=87 idx=86 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       228] SpawnTimeout | uid=88 idx=87 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       229] SpawnTimeout | uid=89 idx=88 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       230] SpawnTimeout | uid=90 idx=89 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       231] SpawnTimeout | uid=91 idx=90 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       232] SpawnTimeout | uid=92 idx=91 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       233] SpawnTimeout | uid=93 idx=92 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       234] SpawnTimeout | uid=94 idx=93 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       235] SpawnTimeout | uid=95 idx=94 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       236] SpawnTimeout | uid=96 idx=95 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:41 / ERROR /       237] SpawnTimeout | uid=97 idx=96 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:42 / ERROR /       238] SpawnTimeout | uid=98 idx=97 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:42 / ERROR /       239] SpawnTimeout | uid=99 idx=98 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:42 / ERROR /       240] SpawnTimeout | uid=100 idx=99 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:42 / ERROR /       241] SpawnTimeout | uid=101 idx=100 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:42 / ERROR /       242] SpawnTimeout | uid=102 idx=101 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:42 / ERROR /       243] SpawnTimeout | uid=103 idx=102 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:42 / ERROR /       244] SpawnTimeout | uid=104 idx=103 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:42 / ERROR /       245] BadValue(HP/Coord) | uid=2278 idx=2277 | CREATE_MONSTER id=2277 hp=29353/160
[LoadTester] [2026-06-26 23:49:42 / ERROR /       246] SpawnTimeout | uid=105 idx=104 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:42 / ERROR /       247] SpawnTimeout | uid=106 idx=105 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:42 / ERROR /       248] SpawnTimeout | uid=107 idx=106 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:42 / ERROR /       249] SpawnTimeout | uid=108 idx=107 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:42 / ERROR /       250] SpawnTimeout | uid=109 idx=108 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:42 / ERROR /       251] SpawnTimeout | uid=110 idx=109 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:42 / ERROR /       252] BadValue(HP/Coord) | uid=1587 idx=1586 | CREATE_MONSTER id=1475 hp=3707/160
[LoadTester] [2026-06-26 23:49:42 / ERROR /       253] BadValue(HP/Coord) | uid=1991 idx=1990 | CREATE_MONSTER id=1940 hp=13199/160
[LoadTester] [2026-06-26 23:49:42 / ERROR /       254] BadValue(HP/Coord) | uid=1512 idx=1511 | CREATE_MONSTER id=1475 hp=3707/160
[LoadTester] [2026-06-26 23:49:42 / ERROR /       255] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1473 hp=3903/160
[LoadTester] [2026-06-26 23:49:42 / ERROR /       256] BadValue(HP/Coord) | uid=1549 idx=1548 | CREATE_MONSTER id=1475 hp=3707/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       257] BadValue(HP/Coord) | uid=2043 idx=2042 | CREATE_MONSTER id=1940 hp=13199/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       258] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1473 hp=3903/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       259] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1473 hp=3903/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       260] SpawnTimeout | uid=111 idx=110 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       261] BadValue(HP/Coord) | uid=1550 idx=1549 | CREATE_MONSTER id=1475 hp=3707/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       262] SpawnTimeout | uid=112 idx=111 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       263] SpawnTimeout | uid=113 idx=112 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       264] SpawnTimeout | uid=114 idx=113 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       265] SpawnTimeout | uid=115 idx=114 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       266] SpawnTimeout | uid=116 idx=115 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       267] BadValue(HP/Coord) | uid=1550 idx=1549 | CREATE_MONSTER id=1475 hp=3707/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       268] SpawnTimeout | uid=117 idx=116 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       269] SpawnTimeout | uid=118 idx=117 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       270] SpawnTimeout | uid=119 idx=118 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       271] SpawnTimeout | uid=120 idx=119 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       272] BadValue(HP/Coord) | uid=2040 idx=2039 | CREATE_MONSTER id=1940 hp=13199/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       273] SpawnTimeout | uid=121 idx=120 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       274] BadValue(HP/Coord) | uid=2275 idx=2274 | CREATE_MONSTER id=2277 hp=29353/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       275] SpawnTimeout | uid=122 idx=121 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       276] BadValue(HP/Coord) | uid=2276 idx=2275 | CREATE_MONSTER id=2277 hp=29353/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       277] SpawnTimeout | uid=123 idx=122 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       278] SpawnTimeout | uid=124 idx=123 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       279] BadValue(HP/Coord) | uid=2275 idx=2274 | CREATE_MONSTER id=2277 hp=29353/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       280] SpawnTimeout | uid=125 idx=124 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       281] BadValue(HP/Coord) | uid=2276 idx=2275 | CREATE_MONSTER id=2277 hp=29353/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       282] BadValue(HP/Coord) | uid=2368 idx=2367 | CREATE_MONSTER id=2277 hp=29353/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       283] SpawnTimeout | uid=126 idx=125 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       284] BadValue(HP/Coord) | uid=2325 idx=2324 | CREATE_MONSTER id=2277 hp=29353/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       285] BadValue(HP/Coord) | uid=2369 idx=2368 | CREATE_MONSTER id=2277 hp=29353/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       286] SpawnTimeout | uid=127 idx=126 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       287] SpawnTimeout | uid=128 idx=127 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       288] SpawnTimeout | uid=129 idx=128 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       289] SpawnTimeout | uid=130 idx=129 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       290] SpawnTimeout | uid=131 idx=130 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       291] BadValue(HP/Coord) | uid=1476 idx=1475 | CREATE_MONSTER id=1473 hp=3903/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       292] SpawnTimeout | uid=132 idx=131 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       293] SpawnTimeout | uid=133 idx=132 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       294] BadValue(HP/Coord) | uid=1394 idx=1393 | CREATE_MONSTER id=1475 hp=3707/160
[LoadTester] [2026-06-26 23:49:43 / ERROR /       295] SpawnTimeout | uid=134 idx=133 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       296] SpawnTimeout | uid=135 idx=134 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       297] SpawnTimeout | uid=136 idx=135 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       298] SpawnTimeout | uid=137 idx=136 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       299] SpawnTimeout | uid=138 idx=137 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:43 / ERROR /       300] BadValue(HP/Coord) | uid=1992 idx=1991 | CREATE_MONSTER id=1940 hp=13199/160
[LoadTester] [2026-06-26 23:49:44 / ERROR /       301] SpawnTimeout | uid=139 idx=138 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:44 / ERROR /       302] BadValue(HP/Coord) | uid=2278 idx=2277 | CREATE_MONSTER id=2277 hp=29334/160
[LoadTester] [2026-06-26 23:49:44 / ERROR /       303] SpawnTimeout | uid=140 idx=139 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:44 / ERROR /       304] SpawnTimeout | uid=141 idx=140 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:44 / ERROR /       305] SpawnTimeout | uid=142 idx=141 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:44 / ERROR /       306] SpawnTimeout | uid=143 idx=142 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:44 / ERROR /       307] SpawnTimeout | uid=144 idx=143 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:44 / ERROR /       308] SpawnTimeout | uid=145 idx=144 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:44 / ERROR /       309] SpawnTimeout | uid=146 idx=145 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:44 / ERROR /       310] BadValue(HP/Coord) | uid=1476 idx=1475 | CREATE_MONSTER id=1473 hp=3903/160
[LoadTester] [2026-06-26 23:49:44 / ERROR /       311] SpawnTimeout | uid=147 idx=146 | no CREATE_MY within 5s after select
[LoadTester] [2026-06-26 23:49:44 / ERROR /       312] BadValue(HP/Coord) | uid=1940 idx=1939 | CREATE_MONSTER id=1940 hp=13180/160
[LoadTester] [2026-06-26 23:49:45 / ERROR /       313] BadValue(HP/Coord) | uid=1351 idx=1350 | CREATE_MONSTER id=1475 hp=3707/160
[LoadTester] [2026-06-26 23:49:45 / ERROR /       314] BadValue(HP/Coord) | uid=1475 idx=1474 | CREATE_MONSTER id=1475 hp=3707/160
[LoadTester] [2026-06-26 23:49:45 / ERROR /       315] BadValue(HP/Coord) | uid=1477 idx=1476 | CREATE_MONSTER id=1475 hp=3707/160
[LoadTester] [2026-06-26 23:49:45 / ERROR /       316] BadValue(HP/Coord) | uid=2368 idx=2367 | CREATE_MONSTER id=2277 hp=29334/160
[LoadTester] [2026-06-26 23:49:45 / ERROR /       317] BadValue(HP/Coord) | uid=1478 idx=1477 | CREATE_MONSTER id=1475 hp=3707/160
[LoadTester] [2026-06-26 23:49:45 / ERROR /       318] BadValue(HP/Coord) | uid=1940 idx=1939 | CREATE_MONSTER id=1940 hp=13180/160
[LoadTester] [2026-06-26 23:49:45 / ERROR /       319] BadValue(HP/Coord) | uid=2039 idx=2038 | CREATE_MONSTER id=1940 hp=13180/160
[LoadTester] [2026-06-26 23:49:45 / ERROR /       320] BadValue(HP/Coord) | uid=2412 idx=2411 | CREATE_MONSTER id=2277 hp=29334/160
[LoadTester] [2026-06-26 23:49:45 / ERROR /       321] BadValue(HP/Coord) | uid=2454 idx=2453 | CREATE_MONSTER id=2277 hp=29334/160
[LoadTester] [2026-06-26 23:49:46 / ERROR /       322] BadValue(HP/Coord) | uid=2454 idx=2453 | CREATE_MONSTER id=2277 hp=29334/160
[LoadTester] [2026-06-26 23:49:46 / ERROR /       323] BadValue(HP/Coord) | uid=2413 idx=2412 | CREATE_MONSTER id=2277 hp=29334/160
[LoadTester] [2026-06-26 23:49:46 / ERROR /       324] BadValue(HP/Coord) | uid=2278 idx=2277 | CREATE_MONSTER id=2277 hp=29334/160
[LoadTester] [2026-06-26 23:49:46 / ERROR /       325] BadValue(HP/Coord) | uid=2370 idx=2369 | CREATE_MONSTER id=2277 hp=29334/160
[LoadTester] [2026-06-26 23:49:46 / ERROR /       326] BadValue(HP/Coord) | uid=2371 idx=2370 | CREATE_MONSTER id=2277 hp=29334/160
[LoadTester] [2026-06-26 23:49:46 / ERROR /       327] BadValue(HP/Coord) | uid=2234 idx=2233 | CREATE_MONSTER id=2277 hp=29334/160
[LoadTester] [2026-06-26 23:49:46 / ERROR /       328] BadValue(HP/Coord) | uid=2041 idx=2040 | CREATE_MONSTER id=1940 hp=13180/160
[LoadTester] [2026-06-26 23:49:47 / ERROR /       329] BadValue(HP/Coord) | uid=1474 idx=1473 | CREATE_MONSTER id=1473 hp=3903/160
[LoadTester] [2026-06-26 23:49:47 / ERROR /       330] BadValue(HP/Coord) | uid=1474 idx=1473 | CREATE_MONSTER id=1473 hp=3903/160
[LoadTester] [2026-06-26 23:49:47 / ERROR /       331] BadValue(HP/Coord) | uid=2041 idx=2040 | CREATE_MONSTER id=1940 hp=13180/160
[LoadTester] [2026-06-26 23:49:47 / ERROR /       332] BadValue(HP/Coord) | uid=1474 idx=1473 | CREATE_MONSTER id=1473 hp=3903/160
[LoadTester] [2026-06-26 23:49:47 / ERROR /       333] BadValue(HP/Coord) | uid=2232 idx=2231 | CREATE_MONSTER id=2277 hp=29315/160
[LoadTester] [2026-06-26 23:49:47 / ERROR /       334] BadValue(HP/Coord) | uid=2275 idx=2274 | CREATE_MONSTER id=2277 hp=29315/160
[LoadTester] [2026-06-26 23:49:47 / ERROR /       335] BadValue(HP/Coord) | uid=2412 idx=2411 | CREATE_MONSTER id=2277 hp=29315/160
[LoadTester] [2026-06-26 23:49:47 / ERROR /       336] BadValue(HP/Coord) | uid=2454 idx=2453 | CREATE_MONSTER id=2277 hp=29315/160
[LoadTester] [2026-06-26 23:49:47 / ERROR /       337] BadValue(HP/Coord) | uid=2279 idx=2278 | CREATE_MONSTER id=2277 hp=29315/160
[LoadTester] [2026-06-26 23:49:47 / ERROR /       338] BadValue(HP/Coord) | uid=1939 idx=1938 | CREATE_MONSTER id=1940 hp=13180/160
[LoadTester] [2026-06-26 23:49:47 / ERROR /       339] BadValue(HP/Coord) | uid=2413 idx=2412 | CREATE_MONSTER id=2277 hp=29315/160
[LoadTester] [2026-06-26 23:49:47 / ERROR /       340] BadValue(HP/Coord) | uid=1990 idx=1989 | CREATE_MONSTER id=1940 hp=13180/160
[LoadTester] [2026-06-26 23:49:47 / ERROR /       341] BadValue(HP/Coord) | uid=1893 idx=1892 | CREATE_MONSTER id=1940 hp=13180/160
[LoadTester] [2026-06-26 23:49:47 / ERROR /       342] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1473 hp=3903/160
[LoadTester] [2026-06-26 23:49:48 / ERROR /       343] BadValue(HP/Coord) | uid=2278 idx=2277 | CREATE_MONSTER id=2277 hp=29315/160
[LoadTester] [2026-06-26 23:49:48 / ERROR /       344] BadValue(HP/Coord) | uid=1473 idx=1472 | CREATE_MONSTER id=1473 hp=3903/160
[LoadTester] [2026-06-26 23:49:48 / ERROR /       345] BadValue(HP/Coord) | uid=2187 idx=2186 | CREATE_MONSTER id=2277 hp=29315/160
[LoadTester] [2026-06-26 23:49:48 / ERROR /       346] BadValue(HP/Coord) | uid=2231 idx=2230 | CREATE_MONSTER id=2277 hp=29315/160
[LoadTester] [2026-06-26 23:49:49 / ERROR /       347] BadValue(HP/Coord) | uid=1940 idx=1939 | CREATE_MONSTER id=1940 hp=13141/160
[LoadTester] [2026-06-26 23:49:49 / ERROR /       348] BadValue(HP/Coord) | uid=2230 idx=2229 | CREATE_MONSTER id=2277 hp=29315/160
[LoadTester] [2026-06-26 23:49:50 / ERROR /       349] BadValue(HP/Coord) | uid=2276 idx=2275 | CREATE_MONSTER id=2277 hp=29296/160
[LoadTester] [2026-06-26 23:49:50 / ERROR /       350] BadValue(HP/Coord) | uid=2187 idx=2186 | CREATE_MONSTER id=2278 hp=29614/160
[LoadTester] [2026-06-26 23:49:50 / ERROR /       351] BadValue(HP/Coord) | uid=1895 idx=1894 | CREATE_MONSTER id=1940 hp=13141/160
[LoadTester] [2026-06-26 23:49:50 / ERROR /       352] BadValue(HP/Coord) | uid=2187 idx=2186 | CREATE_MONSTER id=2278 hp=29614/160
[LoadTester] [2026-06-26 23:49:50 / ERROR /       353] BadValue(HP/Coord) | uid=2276 idx=2275 | CREATE_MONSTER id=2277 hp=29296/160
